company_id,material_id,fulfill_site,order_date,order_qty
B,B_MT000033,B_DC2,2021-04-17 00:00:00,219.91
B,B_MT000033,B_DC2,2021-04-19 00:00:00,136.73
B,B_MT000033,B_DC2,2021-04-22 00:00:00,217.01
B,B_MT000033,B_DC2,2021-04-23 00:00:00,70.28
B,B_MT000033,B_DC2,2021-04-25 00:00:00,139.94
B,B_MT000033,B_DC2,2021-04-26 00:00:00,73.39
B,B_MT000033,B_DC2,2021-04-27 00:00:00,74.56
B,B_MT000033,B_DC2,2021-04-28 00:00:00,71.66
B,B_MT000033,B_DC2,2021-04-29 00:00:00,68.57
B,B_MT000033,B_DC2,2021-04-30 00:00:00,66.76
B,B_MT000033,B_DC2,2021-05-01 00:00:00,74.04
B,B_MT000033,B_DC2,2021-05-02 00:00:00,75.43
B,B_MT000033,B_DC2,2021-05-06 00:00:00,291.29
B,B_MT000033,B_DC2,2021-05-07 00:00:00,73.69
B,B_MT000033,B_DC2,2021-05-08 00:00:00,76.1
B,B_MT000033,B_DC2,2021-05-10 00:00:00,144.18
B,B_MT000033,B_DC2,2021-05-11 00:00:00,71.43
B,B_MT000033,B_DC2,2021-05-12 00:00:00,73.59
B,B_MT000033,B_DC2,2021-05-13 00:00:00,74.06
B,B_MT000033,B_DC2,2021-05-15 00:00:00,150.26
B,B_MT000033,B_DC2,2021-05-18 00:00:00,213.55
B,B_MT000033,B_DC2,2021-05-20 00:00:00,147.32
B,B_MT000033,B_DC2,2021-05-22 00:00:00,146.09
B,B_MT000033,B_DC2,2021-05-23 00:00:00,70.13
B,B_MT000033,B_DC2,2021-05-26 00:00:00,218.48
B,B_MT000033,B_DC2,2021-05-30 00:00:00,287.1
B,B_MT000033,B_DC2,2021-05-31 00:00:00,73.91
B,B_MT000033,B_DC2,2021-06-03 00:00:00,205.02
B,B_MT000033,B_DC2,2021-06-06 00:00:00,218.99
B,B_MT000033,B_DC2,2021-06-08 00:00:00,146.01
B,B_MT000033,B_DC2,2021-06-10 00:00:00,149.87
B,B_MT000033,B_DC2,2021-06-11 00:00:00,69.87
B,B_MT000033,B_DC2,2021-06-12 00:00:00,76.47
B,B_MT000033,B_DC2,2021-06-15 00:00:00,212.41
B,B_MT000033,B_DC2,2021-06-16 00:00:00,75.41
B,B_MT000033,B_DC2,2021-06-17 00:00:00,76.93
B,B_MT000033,B_DC2,2021-06-18 00:00:00,74.07
B,B_MT000033,B_DC2,2021-06-20 00:00:00,145.02
B,B_MT000033,B_DC2,2021-06-21 00:00:00,73.13
B,B_MT000033,B_DC2,2021-06-22 00:00:00,73.12
B,B_MT000033,B_DC2,2021-06-23 00:00:00,76.85
B,B_MT000033,B_DC2,2021-06-24 00:00:00,74.83
B,B_MT000033,B_DC2,2021-06-25 00:00:00,67.5
B,B_MT000033,B_DC2,2021-06-26 00:00:00,74.63
B,B_MT000033,B_DC2,2021-06-27 00:00:00,72.49
B,B_MT000033,B_DC2,2021-06-28 00:00:00,75.27
B,B_MT000033,B_DC2,2021-06-29 00:00:00,74.91
B,B_MT000033,B_DC2,2021-06-30 00:00:00,69.29
B,B_MT000034,B_DC1,2020-07-01 00:00:00,79.66
B,B_MT000034,B_DC1,2020-07-03 00:00:00,164.74
B,B_MT000034,B_DC1,2020-07-06 00:00:00,237.24
B,B_MT000034,B_DC1,2020-07-07 00:00:00,78.89
B,B_MT000034,B_DC1,2020-07-08 00:00:00,79.52
B,B_MT000034,B_DC1,2020-07-09 00:00:00,80.81
B,B_MT000034,B_DC1,2020-07-10 00:00:00,83.1
B,B_MT000034,B_DC1,2020-07-12 00:00:00,152.55
B,B_MT000034,B_DC1,2020-07-14 00:00:00,158.77
B,B_MT000034,B_DC1,2020-07-15 00:00:00,83.94
B,B_MT000034,B_DC1,2020-07-18 00:00:00,245.34
B,B_MT000034,B_DC1,2020-07-19 00:00:00,78.29
B,B_MT000034,B_DC1,2020-07-20 00:00:00,80.76
B,B_MT000034,B_DC1,2020-07-21 00:00:00,80.81
B,B_MT000034,B_DC1,2020-07-22 00:00:00,79.53
B,B_MT000034,B_DC1,2020-07-23 00:00:00,81.4
B,B_MT000034,B_DC1,2020-07-24 00:00:00,80.5
B,B_MT000034,B_DC1,2020-07-26 00:00:00,158.85
B,B_MT000034,B_DC1,2020-07-27 00:00:00,79.91
B,B_MT000034,B_DC1,2020-07-29 00:00:00,161.21
B,B_MT000034,B_DC1,2020-07-31 00:00:00,162.2
B,B_MT000034,B_DC1,2020-08-01 00:00:00,79.77
B,B_MT000034,B_DC1,2020-08-02 00:00:00,81.34
B,B_MT000034,B_DC1,2020-08-04 00:00:00,157.76
B,B_MT000034,B_DC1,2020-08-08 00:00:00,320.89
B,B_MT000034,B_DC1,2020-08-09 00:00:00,81.11
B,B_MT000034,B_DC1,2020-08-11 00:00:00,161.38
B,B_MT000034,B_DC1,2020-08-12 00:00:00,78.19
B,B_MT000034,B_DC1,2020-08-17 00:00:00,403.42
B,B_MT000034,B_DC1,2020-08-18 00:00:00,82.83
B,B_MT000034,B_DC1,2020-08-20 00:00:00,157.08
B,B_MT000034,B_DC1,2020-08-21 00:00:00,82.62
B,B_MT000034,B_DC1,2020-08-22 00:00:00,78.95
B,B_MT000034,B_DC1,2020-08-24 00:00:00,162.66
B,B_MT000034,B_DC1,2020-08-29 00:00:00,406.92
B,B_MT000034,B_DC1,2020-08-30 00:00:00,79.87
B,B_MT000034,B_DC1,2020-08-31 00:00:00,79.29
B,B_MT000034,B_DC1,2020-09-01 00:00:00,81.67
B,B_MT000034,B_DC1,2020-09-02 00:00:00,81.48
B,B_MT000034,B_DC1,2020-09-03 00:00:00,80.48
B,B_MT000034,B_DC1,2020-09-04 00:00:00,81.03
B,B_MT000034,B_DC1,2020-09-08 00:00:00,321.83
B,B_MT000034,B_DC1,2020-09-09 00:00:00,79.51
B,B_MT000034,B_DC1,2020-09-10 00:00:00,79.44
B,B_MT000034,B_DC1,2020-09-12 00:00:00,156.51
B,B_MT000034,B_DC1,2020-09-13 00:00:00,80.26
B,B_MT000034,B_DC1,2020-09-16 00:00:00,242.21
B,B_MT000034,B_DC1,2020-09-18 00:00:00,163.65
B,B_MT000034,B_DC1,2020-09-19 00:00:00,81.7
B,B_MT000034,B_DC1,2020-09-21 00:00:00,158.17
B,B_MT000034,B_DC1,2020-09-24 00:00:00,240.78
B,B_MT000034,B_DC1,2020-09-25 00:00:00,81.75
B,B_MT000034,B_DC1,2020-09-26 00:00:00,81.42
B,B_MT000034,B_DC1,2020-09-28 00:00:00,158.64
B,B_MT000034,B_DC1,2020-09-29 00:00:00,79.14
B,B_MT000034,B_DC1,2020-09-30 00:00:00,83.24
B,B_MT000034,B_DC1,2020-10-01 00:00:00,77.65
B,B_MT000034,B_DC1,2020-10-02 00:00:00,78.52
B,B_MT000034,B_DC1,2020-10-03 00:00:00,80.02
B,B_MT000034,B_DC1,2020-10-06 00:00:00,246.02
B,B_MT000034,B_DC1,2020-10-07 00:00:00,82.23
B,B_MT000034,B_DC1,2020-10-08 00:00:00,80.8
B,B_MT000034,B_DC1,2020-10-09 00:00:00,82.91
B,B_MT000034,B_DC1,2020-10-10 00:00:00,78.99
B,B_MT000034,B_DC1,2020-10-13 00:00:00,247.59
B,B_MT000034,B_DC1,2020-10-16 00:00:00,246.56
B,B_MT000034,B_DC1,2020-10-18 00:00:00,160.17
B,B_MT000034,B_DC1,2020-10-20 00:00:00,159.69
B,B_MT000034,B_DC1,2020-10-21 00:00:00,79.81
B,B_MT000034,B_DC1,2020-10-22 00:00:00,80.01
B,B_MT000034,B_DC1,2020-10-24 00:00:00,159.59
B,B_MT000034,B_DC1,2020-10-26 00:00:00,157.56
B,B_MT000034,B_DC1,2020-10-27 00:00:00,78.7
B,B_MT000034,B_DC1,2020-10-28 00:00:00,79.93
B,B_MT000034,B_DC1,2020-10-29 00:00:00,84.62
B,B_MT000034,B_DC1,2020-10-30 00:00:00,79.66
B,B_MT000034,B_DC1,2020-10-31 00:00:00,80.91
B,B_MT000034,B_DC1,2020-11-02 00:00:00,158.39
B,B_MT000034,B_DC1,2020-11-03 00:00:00,79.76
B,B_MT000034,B_DC1,2020-11-04 00:00:00,79.73
B,B_MT000034,B_DC1,2020-11-05 00:00:00,80.64
B,B_MT000034,B_DC1,2020-11-06 00:00:00,80.92
B,B_MT000034,B_DC1,2020-11-10 00:00:00,324.01
B,B_MT000034,B_DC1,2020-11-11 00:00:00,79.92
B,B_MT000034,B_DC1,2020-11-12 00:00:00,82.13
B,B_MT000034,B_DC1,2020-11-13 00:00:00,84.76
B,B_MT000034,B_DC1,2020-11-14 00:00:00,76.69
B,B_MT000034,B_DC1,2020-11-16 00:00:00,162.24
B,B_MT000034,B_DC1,2020-11-17 00:00:00,80.57
B,B_MT000034,B_DC1,2020-11-19 00:00:00,159.63
B,B_MT000034,B_DC1,2020-11-20 00:00:00,80.15
B,B_MT000034,B_DC1,2020-11-21 00:00:00,83.13
B,B_MT000034,B_DC1,2020-11-22 00:00:00,79.94
B,B_MT000034,B_DC1,2020-11-23 00:00:00,82.28
B,B_MT000034,B_DC1,2020-11-25 00:00:00,154.68
B,B_MT000034,B_DC1,2020-11-26 00:00:00,81.25
B,B_MT000034,B_DC1,2020-11-27 00:00:00,81.67
B,B_MT000034,B_DC1,2020-11-28 00:00:00,78.9
B,B_MT000034,B_DC1,2020-11-29 00:00:00,82.21
B,B_MT000034,B_DC1,2020-11-30 00:00:00,75.69
B,B_MT000034,B_DC1,2020-12-01 00:00:00,75.41
B,B_MT000034,B_DC1,2020-12-03 00:00:00,160.53
B,B_MT000034,B_DC1,2020-12-04 00:00:00,80.09
B,B_MT000034,B_DC1,2020-12-05 00:00:00,80.37
B,B_MT000034,B_DC1,2020-12-06 00:00:00,79.73
B,B_MT000034,B_DC1,2020-12-08 00:00:00,158.75
B,B_MT000034,B_DC1,2020-12-09 00:00:00,79.51
B,B_MT000034,B_DC1,2020-12-10 00:00:00,77.27
B,B_MT000034,B_DC1,2020-12-11 00:00:00,78.8
B,B_MT000034,B_DC1,2020-12-12 00:00:00,79.22
B,B_MT000034,B_DC1,2020-12-13 00:00:00,80.24
B,B_MT000034,B_DC1,2020-12-14 00:00:00,80.03
B,B_MT000034,B_DC1,2020-12-15 00:00:00,83.11
B,B_MT000034,B_DC1,2020-12-16 00:00:00,80.17
B,B_MT000034,B_DC1,2020-12-17 00:00:00,80.26
B,B_MT000034,B_DC1,2020-12-18 00:00:00,82.45
B,B_MT000034,B_DC1,2020-12-20 00:00:00,156.88
B,B_MT000034,B_DC1,2020-12-22 00:00:00,162.75
B,B_MT000034,B_DC1,2020-12-23 00:00:00,81.54
B,B_MT000034,B_DC1,2020-12-25 00:00:00,161.81
B,B_MT000034,B_DC1,2020-12-26 00:00:00,84.1
B,B_MT000034,B_DC1,2020-12-28 00:00:00,159.28
B,B_MT000034,B_DC1,2020-12-29 00:00:00,80.83
B,B_MT000034,B_DC1,2020-12-30 00:00:00,80.32
B,B_MT000034,B_DC1,2020-12-31 00:00:00,82.96
B,B_MT000034,B_DC1,2021-01-01 00:00:00,83.06
B,B_MT000034,B_DC1,2021-01-03 00:00:00,159.88
B,B_MT000034,B_DC1,2021-01-05 00:00:00,159.08
B,B_MT000034,B_DC1,2021-01-06 00:00:00,80.74
B,B_MT000034,B_DC1,2021-01-07 00:00:00,81.8
B,B_MT000034,B_DC1,2021-01-08 00:00:00,80.51
B,B_MT000034,B_DC1,2021-01-13 00:00:00,395.35
B,B_MT000034,B_DC1,2021-01-14 00:00:00,79.76
B,B_MT000034,B_DC1,2021-01-18 00:00:00,320.51
B,B_MT000034,B_DC1,2021-01-19 00:00:00,85.22
B,B_MT000034,B_DC1,2021-01-20 00:00:00,80.72
B,B_MT000034,B_DC1,2021-01-22 00:00:00,161.39
B,B_MT000034,B_DC1,2021-01-25 00:00:00,245.32
B,B_MT000034,B_DC1,2021-01-29 00:00:00,326.73
B,B_MT000034,B_DC1,2021-01-30 00:00:00,80.58
B,B_MT000034,B_DC1,2021-01-31 00:00:00,79.8
B,B_MT000034,B_DC1,2021-02-01 00:00:00,82.16
B,B_MT000034,B_DC1,2021-02-04 00:00:00,246.72
B,B_MT000034,B_DC1,2021-02-05 00:00:00,79.07
B,B_MT000034,B_DC1,2021-02-06 00:00:00,77.34
B,B_MT000034,B_DC1,2021-02-07 00:00:00,80.45
B,B_MT000034,B_DC1,2021-02-08 00:00:00,79.15
B,B_MT000034,B_DC1,2021-02-10 00:00:00,160.76
B,B_MT000034,B_DC1,2021-02-12 00:00:00,159.19
B,B_MT000034,B_DC1,2021-02-14 00:00:00,164.02
B,B_MT000034,B_DC1,2021-02-17 00:00:00,235.32
B,B_MT000034,B_DC1,2021-02-18 00:00:00,79.53
B,B_MT000034,B_DC1,2021-02-19 00:00:00,84.69
B,B_MT000034,B_DC1,2021-02-20 00:00:00,82.32
B,B_MT000034,B_DC1,2021-02-21 00:00:00,80.11
B,B_MT000034,B_DC1,2021-02-22 00:00:00,78.72
B,B_MT000034,B_DC1,2021-02-23 00:00:00,81.88
B,B_MT000034,B_DC1,2021-02-25 00:00:00,165.24
B,B_MT000034,B_DC1,2021-02-27 00:00:00,164.37
B,B_MT000034,B_DC1,2021-02-28 00:00:00,78.65
B,B_MT000034,B_DC1,2021-03-01 00:00:00,77.95
B,B_MT000034,B_DC1,2021-03-02 00:00:00,81.11
B,B_MT000034,B_DC1,2021-03-03 00:00:00,78.15
B,B_MT000034,B_DC1,2021-03-04 00:00:00,80.57
B,B_MT000034,B_DC1,2021-03-05 00:00:00,81.87
B,B_MT000034,B_DC1,2021-03-06 00:00:00,80.27
B,B_MT000034,B_DC1,2021-03-07 00:00:00,79.44
B,B_MT000034,B_DC1,2021-03-10 00:00:00,240.59
B,B_MT000034,B_DC1,2021-03-11 00:00:00,78.73
B,B_MT000034,B_DC1,2021-03-12 00:00:00,80.51
B,B_MT000034,B_DC1,2021-03-13 00:00:00,77.49
B,B_MT000034,B_DC1,2021-03-17 00:00:00,319.58
B,B_MT000034,B_DC1,2021-03-18 00:00:00,78.79
B,B_MT000034,B_DC1,2021-03-21 00:00:00,241.92
B,B_MT000034,B_DC1,2021-03-22 00:00:00,79.44
B,B_MT000034,B_DC1,2021-03-24 00:00:00,162.61
B,B_MT000034,B_DC1,2021-03-25 00:00:00,78.0
B,B_MT000034,B_DC1,2021-03-26 00:00:00,82.49
B,B_MT000034,B_DC1,2021-03-27 00:00:00,81.81
B,B_MT000034,B_DC1,2021-03-28 00:00:00,82.0
B,B_MT000034,B_DC1,2021-03-29 00:00:00,79.0
B,B_MT000034,B_DC1,2021-03-30 00:00:00,79.58
B,B_MT000034,B_DC1,2021-04-01 00:00:00,165.73
B,B_MT000034,B_DC1,2021-04-02 00:00:00,78.77
B,B_MT000034,B_DC1,2021-04-04 00:00:00,158.74
B,B_MT000034,B_DC1,2021-04-06 00:00:00,161.88
B,B_MT000034,B_DC1,2021-04-07 00:00:00,79.92
B,B_MT000034,B_DC1,2021-04-08 00:00:00,80.06
B,B_MT000034,B_DC1,2021-04-09 00:00:00,80.82
B,B_MT000034,B_DC1,2021-04-10 00:00:00,81.11
B,B_MT000034,B_DC1,2021-04-11 00:00:00,78.78
B,B_MT000034,B_DC1,2021-04-12 00:00:00,83.2
B,B_MT000034,B_DC1,2021-04-13 00:00:00,81.63
B,B_MT000034,B_DC1,2021-04-14 00:00:00,83.08
B,B_MT000034,B_DC1,2021-04-17 00:00:00,240.11
B,B_MT000034,B_DC1,2021-04-19 00:00:00,159.33
B,B_MT000034,B_DC1,2021-04-22 00:00:00,245.13
B,B_MT000034,B_DC1,2021-04-23 00:00:00,81.41
B,B_MT000034,B_DC1,2021-04-25 00:00:00,161.36
B,B_MT000034,B_DC1,2021-04-26 00:00:00,80.11
B,B_MT000034,B_DC1,2021-04-27 00:00:00,77.42
B,B_MT000034,B_DC1,2021-04-28 00:00:00,80.19
B,B_MT000034,B_DC1,2021-04-29 00:00:00,82.64
B,B_MT000034,B_DC1,2021-04-30 00:00:00,81.12
B,B_MT000034,B_DC1,2021-05-01 00:00:00,77.1
B,B_MT000034,B_DC1,2021-05-02 00:00:00,80.01
B,B_MT000034,B_DC1,2021-05-06 00:00:00,325.2
B,B_MT000034,B_DC1,2021-05-07 00:00:00,79.39
B,B_MT000034,B_DC1,2021-05-08 00:00:00,83.03
B,B_MT000034,B_DC1,2021-05-10 00:00:00,160.57
B,B_MT000034,B_DC1,2021-05-11 00:00:00,82.83
B,B_MT000034,B_DC1,2021-05-12 00:00:00,83.26
B,B_MT000034,B_DC1,2021-05-13 00:00:00,80.13
B,B_MT000034,B_DC1,2021-05-15 00:00:00,162.83
B,B_MT000034,B_DC1,2021-05-18 00:00:00,238.93
B,B_MT000034,B_DC1,2021-05-20 00:00:00,157.15
B,B_MT000034,B_DC1,2021-05-22 00:00:00,162.93
B,B_MT000034,B_DC1,2021-05-23 00:00:00,76.91
B,B_MT000034,B_DC1,2021-05-26 00:00:00,241.78
B,B_MT000034,B_DC1,2021-05-30 00:00:00,325.17
B,B_MT000034,B_DC1,2021-05-31 00:00:00,78.85
B,B_MT000034,B_DC1,2021-06-03 00:00:00,243.34
B,B_MT000034,B_DC1,2021-06-06 00:00:00,236.92
B,B_MT000034,B_DC1,2021-06-08 00:00:00,164.64
B,B_MT000034,B_DC1,2021-06-10 00:00:00,160.84
B,B_MT000034,B_DC1,2021-06-11 00:00:00,79.72
B,B_MT000034,B_DC1,2021-06-12 00:00:00,80.6
B,B_MT000034,B_DC1,2021-06-15 00:00:00,245.5
B,B_MT000034,B_DC1,2021-06-16 00:00:00,80.27
B,B_MT000034,B_DC1,2021-06-17 00:00:00,82.06
B,B_MT000034,B_DC1,2021-06-18 00:00:00,80.64
B,B_MT000034,B_DC1,2021-06-20 00:00:00,158.87
B,B_MT000034,B_DC1,2021-06-21 00:00:00,80.66
B,B_MT000034,B_DC1,2021-06-22 00:00:00,80.79
B,B_MT000034,B_DC1,2021-06-23 00:00:00,78.26
B,B_MT000034,B_DC1,2021-06-24 00:00:00,79.28
B,B_MT000034,B_DC1,2021-06-25 00:00:00,81.12
B,B_MT000034,B_DC1,2021-06-26 00:00:00,80.54
B,B_MT000034,B_DC1,2021-06-27 00:00:00,79.71
B,B_MT000034,B_DC1,2021-06-28 00:00:00,79.56
B,B_MT000034,B_DC1,2021-06-29 00:00:00,82.18
B,B_MT000034,B_DC1,2021-06-30 00:00:00,82.75
B,B_MT000034,B_DC2,2020-07-01 00:00:00,65.85
B,B_MT000034,B_DC2,2020-07-03 00:00:00,138.35
B,B_MT000034,B_DC2,2020-07-06 00:00:00,205.09
B,B_MT000034,B_DC2,2020-07-07 00:00:00,71.15
B,B_MT000034,B_DC2,2020-07-08 00:00:00,74.35
B,B_MT000034,B_DC2,2020-07-09 00:00:00,63.6
B,B_MT000034,B_DC2,2020-07-10 00:00:00,71.06
B,B_MT000034,B_DC2,2020-07-12 00:00:00,144.96
B,B_MT000034,B_DC2,2020-07-14 00:00:00,137.7
B,B_MT000034,B_DC2,2020-07-15 00:00:00,68.97
B,B_MT000034,B_DC2,2020-07-18 00:00:00,211.15
B,B_MT000034,B_DC2,2020-07-19 00:00:00,74.59
B,B_MT000034,B_DC2,2020-07-20 00:00:00,71.22
B,B_MT000034,B_DC2,2020-07-21 00:00:00,67.75
B,B_MT000034,B_DC2,2020-07-22 00:00:00,70.74
B,B_MT000034,B_DC2,2020-07-23 00:00:00,65.96
B,B_MT000034,B_DC2,2020-07-24 00:00:00,72.43
B,B_MT000034,B_DC2,2020-07-26 00:00:00,131.3
B,B_MT000034,B_DC2,2020-07-27 00:00:00,61.8
B,B_MT000034,B_DC2,2020-07-29 00:00:00,123.06
B,B_MT000034,B_DC2,2020-07-31 00:00:00,148.0
B,B_MT000034,B_DC2,2020-08-01 00:00:00,74.64
B,B_MT000034,B_DC2,2020-08-02 00:00:00,67.14
B,B_MT000034,B_DC2,2020-08-04 00:00:00,141.04
B,B_MT000034,B_DC2,2020-08-08 00:00:00,251.82
B,B_MT000034,B_DC2,2020-08-09 00:00:00,69.25
B,B_MT000034,B_DC2,2020-08-11 00:00:00,131.62
B,B_MT000034,B_DC2,2020-08-12 00:00:00,67.79
B,B_MT000034,B_DC2,2020-08-17 00:00:00,348.22
B,B_MT000034,B_DC2,2020-08-18 00:00:00,65.29
B,B_MT000034,B_DC2,2020-08-20 00:00:00,137.83
B,B_MT000034,B_DC2,2020-08-21 00:00:00,66.0
B,B_MT000034,B_DC2,2020-08-22 00:00:00,70.02
B,B_MT000034,B_DC2,2020-08-24 00:00:00,134.26
B,B_MT000034,B_DC2,2020-08-29 00:00:00,336.87
B,B_MT000034,B_DC2,2020-08-30 00:00:00,70.41
B,B_MT000034,B_DC2,2020-08-31 00:00:00,67.2
B,B_MT000034,B_DC2,2020-09-01 00:00:00,70.38
B,B_MT000034,B_DC2,2020-09-02 00:00:00,69.96
B,B_MT000034,B_DC2,2020-09-03 00:00:00,70.83
B,B_MT000034,B_DC2,2020-09-04 00:00:00,73.28
B,B_MT000034,B_DC2,2020-09-08 00:00:00,271.38
B,B_MT000034,B_DC2,2020-09-09 00:00:00,67.83
B,B_MT000034,B_DC2,2020-09-10 00:00:00,73.7
B,B_MT000034,B_DC2,2020-09-12 00:00:00,140.97
B,B_MT000034,B_DC2,2020-09-13 00:00:00,69.2
B,B_MT000034,B_DC2,2020-09-16 00:00:00,192.44
B,B_MT000034,B_DC2,2020-09-18 00:00:00,140.34
B,B_MT000034,B_DC2,2020-09-19 00:00:00,68.38
B,B_MT000034,B_DC2,2020-09-21 00:00:00,143.6
B,B_MT000034,B_DC2,2020-09-24 00:00:00,191.12
B,B_MT000034,B_DC2,2020-09-25 00:00:00,65.48
B,B_MT000034,B_DC2,2020-09-26 00:00:00,70.83
B,B_MT000034,B_DC2,2020-09-28 00:00:00,135.63
B,B_MT000034,B_DC2,2020-09-29 00:00:00,70.07
B,B_MT000034,B_DC2,2020-09-30 00:00:00,70.73
B,B_MT000034,B_DC2,2020-10-01 00:00:00,74.27
B,B_MT000034,B_DC2,2020-10-02 00:00:00,76.92
B,B_MT000034,B_DC2,2020-10-03 00:00:00,63.58
B,B_MT000034,B_DC2,2020-10-06 00:00:00,210.41
B,B_MT000034,B_DC2,2020-10-07 00:00:00,67.83
B,B_MT000034,B_DC2,2020-10-08 00:00:00,70.48
B,B_MT000034,B_DC2,2020-10-09 00:00:00,64.04
B,B_MT000034,B_DC2,2020-10-10 00:00:00,71.28
B,B_MT000034,B_DC2,2020-10-13 00:00:00,202.78
B,B_MT000034,B_DC2,2020-10-16 00:00:00,204.7
B,B_MT000034,B_DC2,2020-10-18 00:00:00,135.32
B,B_MT000034,B_DC2,2020-10-20 00:00:00,137.1
B,B_MT000034,B_DC2,2020-10-21 00:00:00,61.88
B,B_MT000034,B_DC2,2020-10-22 00:00:00,69.71
B,B_MT000034,B_DC2,2020-10-24 00:00:00,131.68
B,B_MT000034,B_DC2,2020-10-26 00:00:00,128.18
B,B_MT000034,B_DC2,2020-10-27 00:00:00,65.67
B,B_MT000034,B_DC2,2020-10-28 00:00:00,70.71
B,B_MT000034,B_DC2,2020-10-29 00:00:00,69.58
B,B_MT000034,B_DC2,2020-10-30 00:00:00,69.93
B,B_MT000034,B_DC2,2020-10-31 00:00:00,68.01
B,B_MT000034,B_DC2,2020-11-02 00:00:00,136.58
B,B_MT000034,B_DC2,2020-11-03 00:00:00,59.23
B,B_MT000034,B_DC2,2020-11-04 00:00:00,72.64
B,B_MT000034,B_DC2,2020-11-05 00:00:00,70.74
B,B_MT000034,B_DC2,2020-11-06 00:00:00,60.88
B,B_MT000034,B_DC2,2020-11-10 00:00:00,269.7
B,B_MT000034,B_DC2,2020-11-11 00:00:00,76.24
B,B_MT000034,B_DC2,2020-11-12 00:00:00,69.87
B,B_MT000034,B_DC2,2020-11-13 00:00:00,72.59
B,B_MT000034,B_DC2,2020-11-14 00:00:00,58.14
B,B_MT000034,B_DC2,2020-11-16 00:00:00,136.46
B,B_MT000034,B_DC2,2020-11-17 00:00:00,67.34
B,B_MT000034,B_DC2,2020-11-19 00:00:00,146.98
B,B_MT000034,B_DC2,2020-11-20 00:00:00,71.6
B,B_MT000034,B_DC2,2020-11-21 00:00:00,62.91
B,B_MT000034,B_DC2,2020-11-22 00:00:00,65.16
B,B_MT000034,B_DC2,2020-11-23 00:00:00,58.72
B,B_MT000034,B_DC2,2020-11-25 00:00:00,138.17
B,B_MT000034,B_DC2,2020-11-26 00:00:00,67.08
B,B_MT000034,B_DC2,2020-11-27 00:00:00,72.03
B,B_MT000034,B_DC2,2020-11-28 00:00:00,68.64
B,B_MT000034,B_DC2,2020-11-29 00:00:00,62.2
B,B_MT000034,B_DC2,2020-11-30 00:00:00,71.3
B,B_MT000034,B_DC2,2020-12-01 00:00:00,60.34
B,B_MT000034,B_DC2,2020-12-03 00:00:00,128.23
B,B_MT000034,B_DC2,2020-12-04 00:00:00,63.96
B,B_MT000034,B_DC2,2020-12-05 00:00:00,69.37
B,B_MT000034,B_DC2,2020-12-06 00:00:00,65.57
B,B_MT000034,B_DC2,2020-12-08 00:00:00,139.5
B,B_MT000034,B_DC2,2020-12-09 00:00:00,76.95
B,B_MT000034,B_DC2,2020-12-10 00:00:00,64.99
B,B_MT000034,B_DC2,2020-12-11 00:00:00,67.16
B,B_MT000034,B_DC2,2020-12-12 00:00:00,56.36
B,B_MT000034,B_DC2,2020-12-13 00:00:00,73.74
B,B_MT000034,B_DC2,2020-12-14 00:00:00,62.15
B,B_MT000034,B_DC2,2020-12-15 00:00:00,67.28
B,B_MT000034,B_DC2,2020-12-16 00:00:00,72.86
B,B_MT000034,B_DC2,2020-12-17 00:00:00,70.97
B,B_MT000034,B_DC2,2020-12-18 00:00:00,69.09
B,B_MT000034,B_DC2,2020-12-20 00:00:00,136.47
B,B_MT000034,B_DC2,2020-12-22 00:00:00,134.93
B,B_MT000034,B_DC2,2020-12-23 00:00:00,66.26
B,B_MT000034,B_DC2,2020-12-25 00:00:00,131.96
B,B_MT000034,B_DC2,2020-12-26 00:00:00,66.79
B,B_MT000034,B_DC2,2020-12-28 00:00:00,134.42
B,B_MT000034,B_DC2,2020-12-29 00:00:00,77.75
B,B_MT000034,B_DC2,2020-12-30 00:00:00,67.54
B,B_MT000034,B_DC2,2020-12-31 00:00:00,62.14
B,B_MT000034,B_DC2,2021-01-01 00:00:00,74.59
B,B_MT000034,B_DC2,2021-01-03 00:00:00,127.23
B,B_MT000034,B_DC2,2021-01-05 00:00:00,139.15
B,B_MT000034,B_DC2,2021-01-06 00:00:00,68.99
B,B_MT000034,B_DC2,2021-01-07 00:00:00,66.56
B,B_MT000034,B_DC2,2021-01-08 00:00:00,61.89
B,B_MT000034,B_DC2,2021-01-13 00:00:00,349.43
B,B_MT000034,B_DC2,2021-01-14 00:00:00,67.21
B,B_MT000034,B_DC2,2021-01-18 00:00:00,264.93
B,B_MT000034,B_DC2,2021-01-19 00:00:00,74.99
B,B_MT000034,B_DC2,2021-01-20 00:00:00,70.52
B,B_MT000034,B_DC2,2021-01-22 00:00:00,140.97
B,B_MT000034,B_DC2,2021-01-25 00:00:00,218.87
B,B_MT000034,B_DC2,2021-01-29 00:00:00,274.3
B,B_MT000034,B_DC2,2021-01-30 00:00:00,74.49
B,B_MT000034,B_DC2,2021-01-31 00:00:00,66.93
B,B_MT000034,B_DC2,2021-02-01 00:00:00,70.79
B,B_MT000034,B_DC2,2021-02-04 00:00:00,201.06
B,B_MT000034,B_DC2,2021-02-05 00:00:00,60.76
B,B_MT000034,B_DC2,2021-02-06 00:00:00,69.02
B,B_MT000034,B_DC2,2021-02-07 00:00:00,74.47
